object,subject
http://localhost/persons/Avniel_Debiase,http://localhost/publications/articles/Journal4/1957/Article140
http://localhost/persons/Nakida_Kacher,http://localhost/publications/articles/Journal8/1967/Article307
http://localhost/persons/Takeji_Wawrzyniak,http://localhost/publications/articles/Journal3/1959/Article78
http://localhost/persons/Khadija_Lagerquist,http://localhost/publications/articles/Journal1/1946/Article10
http://localhost/persons/Skonka_Lecato,http://localhost/publications/inprocs/Proceeding1/1966/Inproceeding1
http://localhost/persons/Aadam_Bester,http://localhost/publications/articles/Journal7/1966/Article293
http://localhost/persons/Helio_Sylla,http://localhost/publications/articles/Journal3/1968/Article90
http://localhost/persons/Roseline_Estwick,http://localhost/publications/articles/Journal6/1968/Article241
http://localhost/persons/Filips_Dorvil,http://localhost/publications/articles/Journal4/1958/Article138
http://localhost/persons/Carole_Choate,http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding159
http://localhost/persons/Edwin_Masloski,http://localhost/publications/inprocs/Proceeding2/1967/Inproceeding81
http://localhost/persons/Endora_Seier,http://localhost/publications/articles/Journal1/1953/Article18
http://localhost/persons/Smirenka_Tomek,http://localhost/publications/articles/Journal5/1967/Article191
http://localhost/persons/Daisuke_Seidle,http://localhost/publications/articles/Journal5/1966/Article194
http://localhost/persons/Lottelies_Reinsch,http://localhost/publications/articles/Journal11/1971/Article426
http://localhost/persons/Kannon_Presson,http://localhost/publications/articles/Journal6/1965/Article225
http://localhost/persons/Inayat_Deignan,http://localhost/publications/articles/Journal3/1955/Article104
http://localhost/persons/Akinari_Muston,http://localhost/publications/articles/Journal4/1959/Article119
http://localhost/persons/Detmar_Fret,http://localhost/publications/articles/Journal15/1969/Article581
http://localhost/persons/Lejla_Torbett,http://localhost/publications/articles/Journal1/1959/Article179
http://localhost/persons/Adok_Galbiso,http://localhost/publications/articles/Journal2/1952/Article42
http://localhost/persons/Montego_Golebiowski,http://localhost/publications/articles/Journal4/1970/Article145
http://localhost/persons/Hishma_Pynes,http://localhost/publications/articles/Journal12/1967/Article460
http://localhost/persons/Primeiro_Landro,http://localhost/publications/inprocs/Proceeding3/1963/Inproceeding111
http://localhost/persons/Argo_Gunther,http://localhost/publications/articles/Journal4/1960/Article114
http://localhost/persons/Caden_Failing,http://localhost/publications/articles/Journal1/1940/Article17
http://localhost/persons/Cursetta_Isa,http://localhost/publications/articles/Journal1/1961/Article6
http://localhost/persons/LuisFernando_Japak,http://localhost/publications/articles/Journal7/1968/Article260
http://localhost/persons/Jarell_Hairr,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding56
http://localhost/persons/Fiammetta_Sedman,http://localhost/publications/inprocs/Proceeding6/1970/Inproceeding196
http://localhost/persons/Malakas_Geronime,http://localhost/publications/articles/Journal17/1971/Article667
http://localhost/persons/Takuro_Meaders,http://localhost/publications/articles/Journal4/1958/Article126
http://localhost/persons/Nobuhisa_Humbel,http://localhost/publications/articles/Journal13/1969/Article463
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1960/Inproceeding8
http://localhost/persons/Malene_Scheid,http://localhost/publications/articles/Journal10/1970/Article340
http://localhost/persons/Angawdd_Hampson,http://localhost/publications/articles/Journal6/1970/Article697
http://localhost/persons/Ashraf_Hamstra,http://localhost/publications/articles/Journal6/1963/Article222
http://localhost/persons/Ripsimia_Szwede,http://localhost/publications/articles/Journal2/1969/Article50
http://localhost/persons/Godava_Rauh,http://localhost/publications/articles/Journal8/1963/Article304
http://localhost/persons/Ovidio_Bostrom,http://localhost/publications/articles/Journal2/1957/Article38
http://localhost/persons/Agrafina_Kezar,http://localhost/publications/inprocs/Proceeding6/1970/Inproceeding225
http://localhost/persons/Maelgwyn_Beesley,http://localhost/publications/articles/Journal4/1970/Article142
http://localhost/persons/Toshya_Opoka,http://localhost/publications/articles/Journal7/1970/Article236
http://localhost/persons/Naohiro_Asuncion,http://localhost/publications/articles/Journal16/1969/Article622
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding10
http://localhost/persons/Anunoko_Hiscox,http://localhost/publications/articles/Journal12/1971/Article458
http://localhost/persons/Yoshiko_Zuziak,http://localhost/publications/articles/Journal4/1962/Article122
http://localhost/persons/Orpheus_Deibel,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding353
http://localhost/persons/Dixon_Contraras,http://localhost/publications/articles/Journal5/1969/Article199
http://localhost/persons/Tomoko_Palanza,http://localhost/publications/inprocs/Proceeding5/1971/Inproceeding202
http://localhost/persons/Keisuke_Jager,http://localhost/publications/articles/Journal3/1959/Article98
http://localhost/persons/Shahaama_Berum,http://localhost/publications/articles/Journal1/1942/Article20
http://localhost/persons/Lyalechka_Wasp,http://localhost/publications/articles/Journal6/1961/Article180
http://localhost/persons/Rakel_Saffold,http://localhost/publications/articles/Journal7/1972/Article215
http://localhost/persons/Strezislava_Weingard,http://localhost/publications/articles/Journal2/1949/Article28
http://localhost/persons/Miya_Barriga,http://localhost/publications/inprocs/Proceeding4/1972/Inproceeding122
http://localhost/persons/Johnathon_Congleton,http://localhost/publications/articles/Journal3/1971/Article99
http://localhost/persons/Theodon_Poaipuni,http://localhost/publications/inprocs/Proceeding4/1967/Inproceeding168
http://localhost/persons/Deiene_Doorley,http://localhost/publications/articles/Journal6/1962/Article203
http://localhost/persons/Adon_Bonino,http://localhost/publications/articles/Journal6/1969/Article211
http://localhost/persons/Banys_Dinos,http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding359
http://localhost/persons/Zarah_Slingluff,http://localhost/publications/articles/Journal3/1971/Article96
http://localhost/persons/Bratrumila_Christodoulou,http://localhost/publications/articles/Journal8/1969/Article298
http://localhost/persons/Maksimina_Pecinousky,http://localhost/publications/articles/Journal1/1950/Article61
http://localhost/persons/Pasha_Bevilaqua,http://localhost/publications/articles/Journal2/1953/Article78
http://localhost/persons/Angha_Bievenue,http://localhost/publications/articles/Journal1/1941/Article11
http://localhost/persons/Birgitta_Eschrich,http://localhost/publications/inprocs/Proceeding6/1971/Inproceeding206
http://localhost/persons/Nisus_Coby,http://localhost/publications/articles/Journal1/1948/Article4
http://localhost/persons/Kazimierz_Hinkes,http://localhost/publications/articles/Journal5/1968/Article203
http://localhost/persons/Binah_Chevrier,http://localhost/publications/articles/Journal5/1963/Article180
http://localhost/persons/Baruna_Minichiello,http://localhost/publications/articles/Journal3/1963/Article103
http://localhost/persons/Heiderose_Gaster,http://localhost/publications/articles/Journal2/1965/Article48
http://localhost/persons/Meira_Mcmurtrie,http://localhost/publications/articles/Journal3/1970/Article713
http://localhost/persons/Fukusaburu_Ochwat,http://localhost/publications/articles/Journal14/1971/Article547
http://localhost/persons/Briddy_Pu,http://localhost/publications/articles/Journal4/1964/Article131
http://localhost/persons/Ruby_Decristoforo,http://localhost/publications/articles/Journal1/1963/Article3
http://localhost/persons/Magnus_Slovacek,http://localhost/publications/articles/Journal5/1963/Article181
http://localhost/persons/Gempachi_Lawal,http://localhost/publications/articles/Journal20/1971/Article781
http://localhost/persons/Pearl_Hough,http://localhost/publications/inprocs/Proceeding4/1969/Inproceeding148
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding4
http://localhost/persons/Ladrus_Batiz,http://localhost/publications/articles/Journal3/1970/Article93
http://localhost/persons/Bhavna_Thie,http://localhost/publications/articles/Journal6/1960/Article182
http://localhost/persons/Nawwaara_Roary,http://localhost/publications/articles/Journal1/1955/Article3
http://localhost/persons/Travanis_Pickney,http://localhost/publications/articles/Journal2/1971/Article46
http://localhost/persons/Deikun_Schanbacher,http://localhost/publications/articles/Journal1/1972/Article35
http://localhost/persons/Dafne_Munson,http://localhost/publications/articles/Journal1/1963/Article30
http://localhost/persons/Anzai_Vantil,http://localhost/publications/articles/Journal7/1971/Article262
http://localhost/persons/Emilie_Wege,http://localhost/publications/inprocs/Proceeding6/1967/Inproceeding239
http://localhost/persons/Kobe_Guttirez,http://localhost/publications/articles/Journal2/1950/Article50
http://localhost/persons/Paul_Erdoes,http://localhost/publications/articles/Journal1/1941/Article4
http://localhost/persons/Colin_Gimse,http://localhost/publications/inprocs/Proceeding3/1965/Inproceeding129
http://localhost/persons/Sturmius_Vanstraten,http://localhost/publications/inprocs/Proceeding2/1970/Inproceeding78
http://localhost/persons/Bonifacy_Ausiello,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding329
http://localhost/persons/Hesperos_Schindele,http://localhost/publications/articles/Journal2/1951/Article43
http://localhost/persons/Czarina_Kempisty,http://localhost/publications/articles/Journal2/1970/Article87
http://localhost/persons/Greta_Foote,http://localhost/publications/articles/Journal3/1956/Article90
http://localhost/persons/Lynceus_Nipp,http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding85
http://localhost/persons/Fadeyka_Wanlass,http://localhost/publications/articles/Journal7/1969/Article251
http://localhost/persons/Frederik_Elridge,http://localhost/publications/articles/Journal2/1966/Article62
http://localhost/persons/Paul_Erdoes,http://localhost/publications/articles/Journal1/1944/Article2
http://localhost/persons/Eshita_Whitby,http://localhost/publications/inprocs/Proceeding1/1950/Inproceeding7
http://localhost/persons/Lerke_Shipton,http://localhost/publications/articles/Journal8/1969/Article311
http://localhost/persons/Kioko_Moskau,http://localhost/publications/inprocs/Proceeding6/1970/Inproceeding234
http://localhost/persons/Judean_Asman,http://localhost/publications/articles/Journal11/1970/Article392
http://localhost/persons/Gideon_Goldfischer,http://localhost/publications/inprocs/Proceeding2/1964/Inproceeding46
http://localhost/persons/Mai_Karst,http://localhost/publications/articles/Journal9/1965/Article311
http://localhost/persons/Lunetta_Cathie,http://localhost/publications/inprocs/Proceeding2/1960/Inproceeding56
http://localhost/persons/Elgiva_Bubar,http://localhost/publications/articles/Journal3/1972/Article92
http://localhost/persons/Elbert_Fessenden,http://localhost/publications/articles/Journal5/1967/Article164
http://localhost/persons/Malusha_Riedl,http://localhost/publications/articles/Journal11/1970/Article380
http://localhost/persons/Lataesha_Tamburro,http://localhost/publications/articles/Journal4/1966/Article149
http://localhost/persons/Komala_Mathieson,http://localhost/publications/inprocs/Proceeding1/1967/Inproceeding47
http://localhost/persons/Jadyn_Desano,http://localhost/publications/articles/Journal5/1972/Article135
http://localhost/persons/Yachne_Piersall,http://localhost/publications/articles/Journal3/1958/Article80
http://localhost/persons/Chenka_Rufe,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding67
http://localhost/persons/Lizbeth_Chkouri,http://localhost/publications/articles/Journal3/1959/Article82
http://localhost/persons/Pindile_Hermenegildo,http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding60
http://localhost/persons/Berthild_Tronzo,http://localhost/publications/articles/Journal1/1969/Article45
http://localhost/persons/Babete_Stockon,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding2
http://localhost/persons/Alfons_Badger,http://localhost/publications/articles/Journal6/1971/Article240
http://localhost/persons/Melia_Nakao,http://localhost/publications/articles/Journal7/1968/Article266
http://localhost/persons/Umar_Metherell,http://localhost/publications/articles/Journal3/1964/Article77
http://localhost/persons/Lukiia_Hosie,http://localhost/publications/inprocs/Proceeding4/1970/Inproceeding125
http://localhost/persons/Latore_Benzie,http://localhost/publications/articles/Journal5/1964/Article175
http://localhost/persons/Homar_Wubbel,http://localhost/publications/articles/Journal6/1960/Article179
http://localhost/persons/Idda_Tallas,http://localhost/publications/articles/Journal13/1970/Article426
http://localhost/persons/Sebina_Prakoth,http://localhost/publications/articles/Journal2/1952/Article75
http://localhost/persons/Chenka_Rufe,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding68
http://localhost/persons/Tabea_Faulisi,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding69
http://localhost/persons/Capaneus_Willibrand,http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding71
http://localhost/persons/Horiuchi_Oby,http://localhost/publications/inprocs/Proceeding9/1971/Inproceeding361
http://localhost/persons/Chandelle_Brasket,http://localhost/publications/inprocs/Proceeding2/1972/Inproceeding68
http://localhost/persons/Guiseppa_Thurstonson,http://localhost/publications/articles/Journal1/1955/Article2
http://localhost/persons/Zaza_Salach,http://localhost/publications/articles/Journal4/1969/Article142
http://localhost/persons/Hilary_Braddy,http://localhost/publications/articles/Journal1/1944/Article16
http://localhost/persons/Pazia_Comnick,http://localhost/publications/articles/Journal2/1955/Article47
http://localhost/persons/Gyes_Pandy,http://localhost/publications/inprocs/Proceeding1/1957/Inproceeding31
http://localhost/persons/Akane_Sharpsteen,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding36
http://localhost/persons/Orshinaia_Sheckles,http://localhost/publications/articles/Journal2/1963/Article46
http://localhost/persons/Goswin_Apthorpe,http://localhost/publications/inprocs/Proceeding8/1970/Inproceeding282
http://localhost/persons/Philo_Denhartog,http://localhost/publications/articles/Journal4/1964/Article138
http://localhost/persons/Leonhard_Duel,http://localhost/publications/articles/Journal5/1969/Article203
http://localhost/persons/Gamaliel_Korbar,http://localhost/publications/articles/Journal7/1966/Article288
http://localhost/persons/Kora_Hemsworth,http://localhost/publications/articles/Journal9/1964/Article316
http://localhost/persons/Edviva_Geist,http://localhost/publications/articles/Journal3/1960/Article212
http://localhost/persons/Abira_Hemmig,http://localhost/publications/incolls/1963/Incollection3
http://localhost/persons/Ignatia_Brazel,http://localhost/publications/inprocs/Proceeding2/1966/Inproceeding74
http://localhost/persons/Apeli_Puehler,http://localhost/publications/inprocs/Proceeding4/1971/Inproceeding144
http://localhost/persons/Pantyslawa_Pemble,http://localhost/publications/articles/Journal1/1955/Article8
http://localhost/persons/Dionysios_Saucer,http://localhost/publications/articles/Journal1/1963/Article18
http://localhost/persons/Raphaela_Mcgriff,http://localhost/publications/inprocs/Proceeding2/1969/Inproceeding47
http://localhost/persons/Yanni_Ancelet,http://localhost/publications/articles/Journal2/1967/Article55
http://localhost/persons/Poloneika_Bonito,http://localhost/publications/articles/Journal9/1965/Article328
http://localhost/persons/Cibor_Montaluo,http://localhost/publications/articles/Journal8/1972/Article254
http://localhost/persons/Tamia_Doerle,http://localhost/publications/inprocs/Proceeding3/1969/Inproceeding102
http://localhost/persons/Aziza_Rapaport,http://localhost/publications/articles/Journal3/1965/Article90
http://localhost/persons/Fidelina_Barie,http://localhost/publications/inprocs/Proceeding1/1968/Inproceeding1
http://localhost/persons/Nidra_Ratigan,http://localhost/publications/inprocs/Proceeding2/1962/Inproceeding40
http://localhost/persons/Sheik_Sorrel,http://localhost/publications/inprocs/Proceeding1/1960/Inproceeding40
http://localhost/persons/Junichiro_Stealy,http://localhost/publications/articles/Journal4/1963/Article131
http://localhost/persons/Yanire_Holdridge,http://localhost/publications/inprocs/Proceeding1/1963/Inproceeding29
http://localhost/persons/Orrel_Farnum,http://localhost/publications/inprocs/Proceeding1/1960/Inproceeding31
http://localhost/persons/Haskel_Schadle,http://localhost/publications/articles/Journal6/1965/Article224
http://localhost/persons/Deolanda_Frericks,http://localhost/publications/articles/Journal6/1962/Article191
http://localhost/persons/Shawn_Pamperin,http://localhost/publications/articles/Journal3/1972/Article86
http://localhost/persons/Kiichi_Doyne,http://localhost/publications/articles/Journal7/1964/Article231
http://localhost/persons/Laurentia_Vandevort,http://localhost/publications/inprocs/Proceeding2/1963/Inproceeding66
http://localhost/persons/Tawanna_Wetz,http://localhost/publications/articles/Journal5/1970/Article188
http://localhost/persons/Sondra_Olnick,http://localhost/publications/articles/Journal13/1969/Article497
http://localhost/persons/Else_Buckmiller,http://localhost/publications/articles/Journal1/1971/Article37
http://localhost/persons/Kiraanna_Scherping,http://localhost/publications/articles/Journal2/1949/Article44
http://localhost/persons/Dita_Insognia,http://localhost/publications/inprocs/Proceeding4/1971/Inproceeding138
http://localhost/persons/Tatsuya_Philp,http://localhost/publications/articles/Journal3/1971/Article91
http://localhost/persons/Zbinka_Yaccarino,http://localhost/publications/articles/Journal7/1970/Article247
http://localhost/persons/Asimkis_Alvine,http://localhost/publications/articles/Journal10/1967/Article375
http://localhost/persons/Eda_Melzer,http://localhost/publications/articles/Journal9/1969/Article358
http://localhost/persons/Rashmika_Akima,http://localhost/publications/articles/Journal6/1968/Article231
http://localhost/persons/Ortemeva_Mollberg,http://localhost/publications/articles/Journal4/1960/Article111
http://localhost/persons/Josephina_Idris,http://localhost/publications/articles/Journal1/1964/Article25
http://localhost/persons/James_Jeanes,http://localhost/publications/articles/Journal3/1968/Article115
http://localhost/persons/Annice_Helmus,http://localhost/publications/inprocs/Proceeding2/1959/Inproceeding45
http://localhost/persons/Hoshie_Nitti,http://localhost/publications/articles/Journal4/1963/Article110
http://localhost/persons/Elmedina_Hendrixson,http://localhost/publications/inprocs/Proceeding1/1967/Inproceeding12
http://localhost/persons/Jarred_Seres,http://localhost/publications/inprocs/Proceeding2/1964/Inproceeding61
http://localhost/persons/Luella_Beneuento,http://localhost/publications/inprocs/Proceeding4/1966/Inproceeding150
http://localhost/persons/Ryuzaburo_Estill,http://localhost/publications/articles/Journal5/1965/Article147
http://localhost/persons/Shaddaad_Cappelli,http://localhost/publications/articles/Journal8/1967/Article304
http://localhost/persons/Manechka_Ferber,http://localhost/publications/articles/Journal1/1970/Article28
http://localhost/persons/Sinon_Mearse,http://localhost/publications/articles/Journal14/1969/Article502
http://localhost/persons/Kayley_Wendelin,http://localhost/publications/articles/Journal6/1960/Article180
http://localhost/persons/Ochiyo_Swiggum,http://localhost/publications/articles/Journal5/1959/Article137
http://localhost/persons/Ingobert_Soprych,http://localhost/publications/incolls/1956/Incollection1
http://localhost/persons/Fergie_Brucz,http://localhost/publications/articles/Journal6/1962/Article194
http://localhost/persons/Jasmina_Pangborn,http://localhost/publications/articles/Journal10/1967/Article394
http://localhost/persons/Judge_Goud,http://localhost/publications/articles/Journal8/1964/Article278
http://localhost/persons/Tadakuni_Korineck,http://localhost/publications/articles/Journal7/1972/Article203
http://localhost/persons/Jamaar_Aschoff,http://localhost/publications/articles/Journal1/1970/Article51
http://localhost/persons/Jantel_Grauer,http://localhost/publications/articles/Journal10/1966/Article372
http://localhost/persons/Gasha_Salberg,http://localhost/publications/articles/Journal1/1965/Article381
http://localhost/persons/Charlie_Jung,http://localhost/publications/articles/Journal5/1960/Article148
http://localhost/persons/Lori_Dowers,http://localhost/publications/articles/Journal4/1960/Article124
http://localhost/persons/Jaedyn_Montague,http://localhost/publications/inprocs/Proceeding5/1967/Inproceeding201
http://localhost/persons/Mitsukuni_Okey,http://localhost/publications/articles/Journal5/1970/Article182
http://localhost/persons/Rajab_Sikora,http://localhost/publications/articles/Journal3/1966/Article116
http://localhost/persons/Mabel_Gaito,http://localhost/publications/articles/Journal2/1960/Article37
http://localhost/persons/Shantie_Lafountain,http://localhost/publications/articles/Journal3/1958/Article100
http://localhost/persons/Cordia_Vongal,http://localhost/publications/inprocs/Proceeding7/1970/Inproceeding277
http://localhost/persons/Matfeitsa_Brosch,http://localhost/publications/inprocs/Proceeding5/1970/Inproceeding153
http://localhost/persons/Madaleno_Bercier,http://localhost/publications/articles/Journal1/1945/Article34
http://localhost/persons/Helge_Bragg,http://localhost/publications/articles/Journal2/1962/Article39
http://localhost/persons/Cc_Arroyos,http://localhost/publications/inprocs/Proceeding1/1951/Inproceeding4
http://localhost/persons/Sveisla_Mineau,http://localhost/publications/inprocs/Proceeding6/1968/Inproceeding221
http://localhost/persons/Tylena_Gianandrea,http://localhost/publications/inprocs/Proceeding2/1959/Inproceeding70
http://localhost/persons/Philippus_Puccio,http://localhost/publications/articles/Journal13/1968/Article546
http://localhost/persons/Aristomnis_Dauber,http://localhost/publications/incolls/1947/Incollection1
http://localhost/persons/Hinica_Mosman,http://localhost/publications/articles/Journal8/1964/Article289
http://localhost/persons/Oryan_Mirles,http://localhost/publications/articles/Journal2/1950/Article46
http://localhost/persons/Wienczyslaw_Shurts,http://localhost/publications/articles/Journal5/1968/Article219
http://localhost/persons/Korotsek_Baltzell,http://localhost/publications/articles/Journal1/1953/Article26
http://localhost/persons/Marcia_Palafox,http://localhost/publications/inprocs/Proceeding5/1970/Inproceeding192
http://localhost/persons/Wilma_Bruzek,http://localhost/publications/articles/Journal2/1953/Article69
http://localhost/persons/Shamaail_Virant,http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding49
http://localhost/persons/Justus_An,http://localhost/publications/inprocs/Proceeding10/1971/Inproceeding375
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1959/Inproceeding2
http://localhost/persons/Alonzo_Sim,http://localhost/publications/articles/Journal2/1955/Article64
http://localhost/persons/Aleksandra_Lemick,http://localhost/publications/inprocs/Proceeding3/1969/Inproceeding123
http://localhost/persons/Isolina_Duplechin,http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding71
http://localhost/persons/Yasuo_Isaza,http://localhost/publications/inprocs/Proceeding5/1968/Inproceeding185
http://localhost/persons/Jaisyn_Arcuri,http://localhost/publications/inprocs/Proceeding2/1965/Inproceeding72
http://localhost/persons/Ignazio_Bersaw,http://localhost/publications/articles/Journal3/1968/Article91
http://localhost/persons/Polo_Beaty,http://localhost/publications/inprocs/Proceeding3/1968/Inproceeding69
http://localhost/persons/Quinton_Hohstadt,http://localhost/publications/articles/Journal6/1967/Article210
http://localhost/persons/Shigenaga_Motamed,http://localhost/publications/articles/Journal7/1969/Article272
http://localhost/persons/Petya_Bivings,http://localhost/publications/articles/Journal4/1967/Article135
http://localhost/persons/Taamira_Yeomans,http://localhost/publications/inprocs/Proceeding2/1964/Inproceeding54
http://localhost/persons/GopiGopika_Chaisty,http://localhost/publications/articles/Journal1/1958/Article9
http://localhost/persons/Aishwarya_Hallmon,http://localhost/publications/inprocs/Proceeding1/1955/Inproceeding15
http://localhost/persons/Dorothe_Labady,http://localhost/publications/articles/Journal11/1968/Article427
http://localhost/persons/Sanzo_Mcgrory,http://localhost/publications/articles/Journal8/1970/Article284
http://localhost/persons/Merle_Paolicelli,http://localhost/publications/articles/Journal5/1972/Article154
http://localhost/persons/Gottschalk_Boslet,http://localhost/publications/articles/Journal3/1971/Article121
